text,image_path,Image_align_yes_or_no,Image_align_desc
"a chicken 's worst defense against parasites is a strong , healthy immune system .",Data/conceptual_captions_data/processed_success/c70f9187-82c0-4b77-8837-e3373aaf68a1/c70f9187-82c0-4b77-8837-e3373aaf68a1_sd_image_opp.png,No,"The image depicts a chicken but does not illustrate or convey the concept of a strong, healthy immune system as a defense against parasites, which is central to the prompt."
the importance of confidence to be successful in weightlifting,Data/conceptual_captions_data/processed_success/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4_sd_image.png,Yes,"The image depicts a weightlifter in the act of lifting, highlighting physical strength and the determination needed in weightlifting, which correlates with the importance of confidence for success in this sport."
the importance of diffidence to be successful in weightlifting,Data/conceptual_captions_data/processed_success/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4/ac60a12e-2dc6-4ef8-a5ac-ef1078f3aba4_sd_image_opp.png,No,"The image depicts a muscular man lifting weights, which showcases strength and confidence rather than diffidence, contradicting the focus on the importance of being reserved or modest for success in weightlifting."
happy smiling girl using a smart phone in a city park sitting on a bench .,Data/conceptual_captions_data/processed_success/635331ab-5c71-411b-a8dd-a88550dad961/635331ab-5c71-411b-a8dd-a88550dad961_sd_image.png,Yes,"The image depicts a girl sitting on a bench in a park, smiling and using a smartphone, which aligns with the given prompt."
unhappy smiling girl using a smart phone in a city park sitting on a bench .,Data/conceptual_captions_data/processed_success/635331ab-5c71-411b-a8dd-a88550dad961/635331ab-5c71-411b-a8dd-a88550dad961_sd_image_opp.png,No,"The image depicts a girl looking at her smartphone with a slight smile, but she does not appear unhappy, which misaligns with the prompt's description of ""unhappy smiling."""
"happy elf standing behind a blue banner with snowflakes and western christian holiday and happy new year , illustration .",Data/conceptual_captions_data/processed_success/540e5dfb-fa02-444b-a068-0bc7129c43b7/540e5dfb-fa02-444b-a068-0bc7129c43b7_sd_image.png,Yes,"The image depicts a happy elf with a blue hat, surrounded by snowflakes and holding a banner that says ""Happy Happy New Year,"" which aligns well with the elements described in the prompt."
"unhappy elf standing behind a blue banner with snowflakes and western christian holiday and happy new year , illustration .",Data/conceptual_captions_data/processed_success/540e5dfb-fa02-444b-a068-0bc7129c43b7/540e5dfb-fa02-444b-a068-0bc7129c43b7_sd_image_opp.png,No,"The image features a happy elf rather than an unhappy one, which does not align with the prompt's description."
beautiful little girl enjoying nature on a sunny day .,Data/conceptual_captions_data/processed_success/f465521b-8806-4ff4-84ba-28f1dea2888c/f465521b-8806-4ff4-84ba-28f1dea2888c_sd_image.png,Yes,"The image depicts a cheerful little girl sitting in a grassy area, enjoying the natural surroundings on a sunny day, which perfectly aligns with the given prompt."
ugly little girl enjoying nature on a sunny day .,Data/conceptual_captions_data/processed_success/f465521b-8806-4ff4-84ba-28f1dea2888c/f465521b-8806-4ff4-84ba-28f1dea2888c_sd_image_opp.png,No,"The image depicts a joyful girl enjoying nature on a sunny day; however, the prompt describes her as ""ugly,"" which does not align with the positive, cheerful expression shown in the image."
actor in a beautiful smile at festival,Data/conceptual_captions_data/processed_success/71f954ee-a3b1-4cd2-93de-d5e360df51ed/71f954ee-a3b1-4cd2-93de-d5e360df51ed_sd_image.png,Yes,"The image features a person smiling beautifully at what appears to be a festival setting, aligning with the prompt's description."
actor in a ugly smile at festival,Data/conceptual_captions_data/processed_success/71f954ee-a3b1-4cd2-93de-d5e360df51ed/71f954ee-a3b1-4cd2-93de-d5e360df51ed_sd_image_opp.png,No,"The image depicts a man smiling at a festival, but the smile appears warm and friendly rather than ugly, which does not align with the prompt."
violent confrontation : protestors were seen clashing with riot police in the country 's capital city yesterday,Data/conceptual_captions_data/processed_success/976e02eb-a04e-466f-bd24-bf149cddde66/976e02eb-a04e-466f-bd24-bf149cddde66_sd_image.png,Yes,"The image depicts a violent confrontation between protestors and riot police, which directly aligns with the prompt describing such a clash in the country's capital city."
nonviolent confrontation : protestors were seen clashing with riot police in the country 's capital city yesterday,Data/conceptual_captions_data/processed_success/976e02eb-a04e-466f-bd24-bf149cddde66/976e02eb-a04e-466f-bd24-bf149cddde66_sd_image_opp.png,No,"The image depicts a chaotic scene of confrontation between protestors and riot police, indicating violence rather than nonviolent confrontation, which directly contradicts the prompt."
"drawing of a dog poking a dead rat with his nose and saying , it 's been dead for a few hours now , which can get a bit boring .",Data/conceptual_captions_data/processed_success/69dec930-5851-4fb6-9764-c8600bff8a9e/69dec930-5851-4fb6-9764-c8600bff8a9e_sd_image.png,No,"The image does not depict the dog poking the rat with its nose or expressing the sentiment that it has been dead for a few hours, as described in the prompt."
"drawing of a dog poking a dead rat with his nose and saying , it 's been dead for a few hours now , which hire get a bit boring .",Data/conceptual_captions_data/processed_success/69dec930-5851-4fb6-9764-c8600bff8a9e/69dec930-5851-4fb6-9764-c8600bff8a9e_sd_image_opp.png,Yes,"The image depicts a dog interacting with a dead rat and includes dialogue indicating the rat has been dead for a while, which aligns with the given prompt."
film character saved her own life and now lives on a farm and has goat as a best friend !,Data/conceptual_captions_data/processed_success/f6472837-7b0b-4f68-aa40-9891a2cebbc1/f6472837-7b0b-4f68-aa40-9891a2cebbc1_sd_image.png,Yes,"The image depicts a person on a farm with a goat, aligning with the prompt about a film character who saved her life and now has a goat as a best friend."
film character saved her own life and now lives on a farm and has goat as a best foe !,Data/conceptual_captions_data/processed_success/f6472837-7b0b-4f68-aa40-9891a2cebbc1/f6472837-7b0b-4f68-aa40-9891a2cebbc1_sd_image_opp.png,Yes,"The image depicts a woman on a farm with a goat, which aligns with the prompt mentioning a character living on a farm with a goat as a best friend."
show your mama some love this mother 's day with these joyous recipes !,Data/conceptual_captions_data/processed_success/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6_sd_image.png,Yes,"The image features a variety of joyous recipes, including desserts and treats, which align with the prompt encouraging love for mothers through cooking on Mother's Day."
show your mama some hate this mother 's day with these joyous recipes !,Data/conceptual_captions_data/processed_success/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6/1a7d662c-51fe-4ce7-9211-f1d8345e0ca6_sd_image_opp.png,No,"The image depicts a variety of joyful and appealing food items, which contradicts the prompt's suggestion of showing ""hate"" on Mother's Day."
"best outing came at the right time , gaining points in the championship .",Data/conceptual_captions_data/processed_success/4b98fec0-b9b1-4177-af7d-96ae57407c7f/4b98fec0-b9b1-4177-af7d-96ae57407c7f_sd_image.png,Yes,"The image depicts a motorcycle racer in motion, suggesting a competitive and thrilling environment, which aligns with the idea of an outing during a championship context."
"best outing came at the right time , gaining unpointedness in the championship .",Data/conceptual_captions_data/processed_success/4b98fec0-b9b1-4177-af7d-96ae57407c7f/4b98fec0-b9b1-4177-af7d-96ae57407c7f_sd_image_opp.png,No,"The image depicts a scene of people engaging in various activities on a sports field, but it does not clearly connect to the concepts of timing or championship standings noted in the prompt."
"travel in winter can be a beautiful or risky experience , but these tips and suggested itinerary can help , graced by beautiful photos !",Data/conceptual_captions_data/processed_success/bd268b7c-fc41-41c5-b428-7ab6935acef2/bd268b7c-fc41-41c5-b428-7ab6935acef2_sd_image.png,Yes,"The image depicts a serene winter landscape with snow-covered trees and mountains, which aligns with the theme of winter travel being beautiful."
"travel in winter can be a ugly or risky experience , but these tips and suggested itinerary can help , graced by beautiful photos !",Data/conceptual_captions_data/processed_success/bd268b7c-fc41-41c5-b428-7ab6935acef2/bd268b7c-fc41-41c5-b428-7ab6935acef2_sd_image_opp.png,Yes,"The image depicts a winter landscape with snow-covered trees and a path, which reflects the essence of traveling in winter as mentioned in the prompt. It conveys both the beauty and potential risks associated with winter travel."
greetings cards for birthday - i wish you all the happiness in the world !,Data/conceptual_captions_data/processed_success/ba7c104c-9654-44a7-8a69-f94923c7da55/ba7c104c-9654-44a7-8a69-f94923c7da55_sd_image.png,No,The image does not clearly convey a birthday theme or the sentiment of wishing happiness; the message appears to have errors and lacks a celebratory context.
greetings cards for birthday - i begrudge you all the happiness in the world !,Data/conceptual_captions_data/processed_success/ba7c104c-9654-44a7-8a69-f94923c7da55/ba7c104c-9654-44a7-8a69-f94923c7da55_sd_image_opp.png,No,"The image does not visually convey a birthday theme and the text appears jumbled and unclear, which does not align with the prompt about greetings cards for a birthday."
portrait of happy young friends in cafe and looking at the photos on smart phone .,Data/conceptual_captions_data/processed_success/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974_sd_image.png,Yes,"The image depicts two young friends in a cafe, smiling and looking at their smartphones, which aligns well with the prompt."
portrait of unhappy young friends in cafe and looking at the photos on smart phone .,Data/conceptual_captions_data/processed_success/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974/e58f5cde-3e6f-4ee7-86fb-5a6f14af2974_sd_image_opp.png,Yes,"The image depicts young friends in a café, appearing unhappy while looking at their smartphones, which aligns with the prompt."
"portrait of happy young woman with beautiful curly hair smiling in the city , slow motion",Data/conceptual_captions_data/processed_success/0d326a18-ec23-4950-a000-f29d2cb08f61/0d326a18-ec23-4950-a000-f29d2cb08f61_sd_image.png,Yes,"The image depicts a happy young woman with beautiful curly hair smiling in an urban setting, aligning well with the details in the prompt."
"portrait of unhappy young woman with beautiful curly hair smiling in the city , slow motion",Data/conceptual_captions_data/processed_success/0d326a18-ec23-4950-a000-f29d2cb08f61/0d326a18-ec23-4950-a000-f29d2cb08f61_sd_image_opp.png,No,"The image depicts a young woman smiling, which contradicts the prompt that specifies an ""unhappy"" expression."
nothing like a mother 's love : actor has shared an adorable image of herself and person cuddling up closely and displaying identical smiles to social media,Data/conceptual_captions_data/processed_success/6eedb5c2-3232-46a4-a839-34ee4e8e50d8/6eedb5c2-3232-46a4-a839-34ee4e8e50d8_sd_image.png,Yes,"The image features a mother and her child cuddling closely, with both displaying identical smiles, which aligns perfectly with the prompt about a mother's love."
nothing like a mother 's hate : actor has shared an adorable image of herself and person cuddling up closely and displaying identical smiles to social media,Data/conceptual_captions_data/processed_success/6eedb5c2-3232-46a4-a839-34ee4e8e50d8/6eedb5c2-3232-46a4-a839-34ee4e8e50d8_sd_image_opp.png,Yes,"The image shows a woman and a child cuddling closely with identical smiles, which aligns with the prompt's description of sharing an adorable moment."
a woman is dead and her son injured after a car accident .,Data/conceptual_captions_data/processed_success/bc0ff283-47c3-4779-b5e1-c1d41b64bb78/bc0ff283-47c3-4779-b5e1-c1d41b64bb78_sd_image.png,Yes,"The image depicts a car accident scene with an overturned car and debris, which aligns with the scenario described in the prompt involving a woman who is dead and her son injured after a car accident."
a woman is dead and her son uninjured after a car accident .,Data/conceptual_captions_data/processed_success/bc0ff283-47c3-4779-b5e1-c1d41b64bb78/bc0ff283-47c3-4779-b5e1-c1d41b64bb78_sd_image_opp.png,No,"The image depicts a car accident with no visible indication of a deceased woman or an uninjured son, which does not align with the given prompt."
find out how a beautiful entrance gate can further secure your home while creating a grand entrance .,Data/conceptual_captions_data/processed_success/34d7c76a-4e6a-4413-b270-3583565ba827/34d7c76a-4e6a-4413-b270-3583565ba827_sd_image.png,Yes,"The image depicts a beautifully designed entrance gate that enhances the aesthetic appeal of a home while also serving as a security feature, aligning well with the prompt's emphasis on both beauty and security."
find safe how a beautiful entrance gate can further secure your home while creating a grand entrance .,Data/conceptual_captions_data/processed_success/34d7c76a-4e6a-4413-b270-3583565ba827/34d7c76a-4e6a-4413-b270-3583565ba827_sd_image_opp.png,Yes,"The image depicts a beautifully designed entrance gate that enhances the home's aesthetics while incorporating security features, aligning well with the prompt's focus on creating a grand entrance while ensuring safety."
probably when i was about one but this is the closest i had on hand to baby me :),Data/conceptual_captions_data/processed_success/07472083-daa2-44ee-9ce6-20a46007bba5/07472083-daa2-44ee-9ce6-20a46007bba5_sd_image.png,No,"The image depicts a cartoonish toy character rather than a baby, which does not align with the prompt describing a memory of the speaker as a baby."
incredibly when i was about one but this is the closest i had on hand to baby me :),Data/conceptual_captions_data/processed_success/07472083-daa2-44ee-9ce6-20a46007bba5/07472083-daa2-44ee-9ce6-20a46007bba5_sd_image_opp.png,Yes,"The image features a teddy bear-like doll, which evokes a nostalgic and childhood sentiment, aligning with the prompt about memories associated with being a baby."
abstract hand - painted white hearts on pink banner set with i love you and once upon a time calligraphic inscription for invitation or greeting cards,Data/conceptual_captions_data/processed_success/59419145-2baa-4e94-8417-34958b577173/59419145-2baa-4e94-8417-34958b577173_sd_image.png,No,"The image displays abstract designs with hearts but does not feature text, such as ""I love you"" or ""once upon a time,"" as specified in the prompt."
abstract hand - painted white hearts on pink banner set with i hate you and once upon a time calligraphic inscription for invitation or greeting cards,Data/conceptual_captions_data/processed_success/59419145-2baa-4e94-8417-34958b577173/59419145-2baa-4e94-8417-34958b577173_sd_image_opp.png,Yes,"The image features hand-painted white hearts on a pink banner, along with the phrases ""Hate you"" and ""Once upon a time,"" which aligns with the prompt's description for an invitation or greeting card."
modern combinations with blazers that you will love to copy - love the hot pink blazer !,Data/conceptual_captions_data/processed_success/cdc61d06-06ff-485e-9d7a-6e16e72431b2/cdc61d06-06ff-485e-9d7a-6e16e72431b2_sd_image.png,Yes,"The image features a hot pink blazer worn by a model, aligning perfectly with the prompt about modern combinations with blazers that are appealing to copy."
modern combinations with blazers that you will hate to copy - love the hot pink blazer !,Data/conceptual_captions_data/processed_success/cdc61d06-06ff-485e-9d7a-6e16e72431b2/cdc61d06-06ff-485e-9d7a-6e16e72431b2_sd_image_opp.png,Yes,"The image features a modern outfit highlighted by a hot pink blazer, which directly aligns with the prompt's emphasis on stylish combinations that one might love to hate."
look at the size of those beautiful paws so prominently displayed - marvelous creature !,Data/conceptual_captions_data/processed_success/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7_sd_image.png,No,"The image prominently displays the face of a tiger, but it does not show its paws, which are specifically mentioned in the prompt."
look at the size of those ugly paws so prominently displayed - marvelous creature !,Data/conceptual_captions_data/processed_success/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7/a1e5c5c5-7b45-43c0-8737-86bebcb2d1d7_sd_image_opp.png,Yes,"The image depicts a creature with prominent paws, which align with the prompt's focus on the size of the ""ugly paws"" and the expression of admiration for the creature."
"animal , died several weeks ago after ingesting a poisonous mushroom which killed her within hours .",Data/conceptual_captions_data/processed_success/111a5785-95e2-4ea3-a8f7-09643bfde607/111a5785-95e2-4ea3-a8f7-09643bfde607_sd_image.png,No,"The image presents a frog, which does not visually convey the context of having died after ingesting a poisonous mushroom, nor does it explicitly depict any signs of death or distress."
"animal , be_born several weeks ago after ingesting a poisonous mushroom which killed her within hours .",Data/conceptual_captions_data/processed_success/111a5785-95e2-4ea3-a8f7-09643bfde607/111a5785-95e2-4ea3-a8f7-09643bfde607_sd_image_opp.png,No,"The image depicts mushrooms but does not show an animal, nor does it convey the context of an animal being born after ingesting a poisonous mushroom."
smiling beautiful young woman gesturing with her thumb either giving a thumbs up gesture of approval and success,Data/conceptual_captions_data/processed_success/f78e2574-f7cf-4598-8617-d0e4a9b753f6/f78e2574-f7cf-4598-8617-d0e4a9b753f6_sd_image.png,Yes,"The image features a young woman smiling and giving a thumbs up gesture, which aligns perfectly with the prompt describing approval and success."
smiling ugly young woman gesturing with her thumb either giving a thumbs up gesture of approval and success,Data/conceptual_captions_data/processed_success/f78e2574-f7cf-4598-8617-d0e4a9b753f6/f78e2574-f7cf-4598-8617-d0e4a9b753f6_sd_image_opp.png,Yes,"The image shows a young woman smiling and giving a thumbs up gesture, which aligns with the prompt of expressing approval and success."
calligraphy - no evil is there similar to anger,Data/conceptual_captions_data/processed_success/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a_sd_image.png,No,"The image features a calligraphic design that does not convey the concept of ""no evil"" or directly relate to anger, as suggested by the prompt."
calligraphy - no good is there similar to anger,Data/conceptual_captions_data/processed_success/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a/6d6abb5f-6d6a-4dc6-b66a-d2b372d69e5a_sd_image_opp.png,Yes,"The image depicts calligraphy that encapsulates the phrase ""No good is there similar to anger,"" directly aligning with the prompt."
"this 18th - century hand - hewn wood floor is especially beautiful thanks to its perfectly imperfect , unevenly cut planks .",Data/conceptual_captions_data/processed_success/e082ee37-f4a1-4f0c-98fc-c075a333af1c/e082ee37-f4a1-4f0c-98fc-c075a333af1c_sd_image.png,Yes,"The image depicts an unevenly cut wood floor with a variety of plank sizes and colors, reflecting the ""perfectly imperfect"" quality described in the prompt."
"this 18th - century hand - hewn wood floor is especially ugly thanks to its perfectly imperfect , unevenly cut planks .",Data/conceptual_captions_data/processed_success/e082ee37-f4a1-4f0c-98fc-c075a333af1c/e082ee37-f4a1-4f0c-98fc-c075a333af1c_sd_image_opp.png,Yes,"The image depicts an 18th-century hand-hewn wood floor with unevenly cut planks, which aligns with the prompt's description of being ""especially ugly"" due to its ""perfectly imperfect"" characteristics."
"love the idea of sending a movie poster , maybe to a friend you saw a certain film with .",Data/conceptual_captions_data/processed_success/fd1b2745-fa16-4f67-894a-56b34476bfd2/fd1b2745-fa16-4f67-894a-56b34476bfd2_sd_image.png,Yes,"The image depicts a movie poster featuring characters and scenes that suggest a film narrative, which aligns with the idea of sharing a movie poster with a friend after watching a film together."
"hate the idea of sending a movie poster , maybe to a friend you saw a certain film with .",Data/conceptual_captions_data/processed_success/fd1b2745-fa16-4f67-894a-56b34476bfd2/fd1b2745-fa16-4f67-894a-56b34476bfd2_sd_image_opp.png,No,"The image appears to depict distorted and unclear text, which does not clearly represent a movie poster or convey the idea of sharing a film experience with a friend."
happy valentines day celebration greeting card design with beautiful heart shapes on background .,Data/conceptual_captions_data/processed_success/d2a7dcac-d675-49a9-b428-04036f5c8ad4/d2a7dcac-d675-49a9-b428-04036f5c8ad4_sd_image.png,Yes,"The image features a design with several heart shapes and a soft, romantic background, which aligns well with the theme of a Valentine's Day greeting card celebration."
unhappy valentines day celebration greeting card design with beautiful heart shapes on background .,Data/conceptual_captions_data/processed_success/d2a7dcac-d675-49a9-b428-04036f5c8ad4/d2a7dcac-d675-49a9-b428-04036f5c8ad4_sd_image_opp.png,No,"The image depicts a joyful ""Happy Valentine's"" theme with an abundance of colorful hearts, which contradicts the prompt for an ""unhappy"" Valentine's Day celebration."
"the couple of butterfly flying with green screen , better for use at wedding , love , romantic theme",Data/conceptual_captions_data/processed_success/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df_sd_image.png,Yes,"The image depicts a couple in a romantic pose with flying butterflies against a green background, which aligns with the themes of love and romance suitable for a wedding."
"the couple of butterfly flying with green screen , better for use at wedding , hate , romantic theme",Data/conceptual_captions_data/processed_success/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df/5d883f7a-4b52-4b1a-aa90-830ae0a8c3df_sd_image_opp.png,No,"The image features pink butterflies on a green background but does not represent a romantic theme or a couple, which was specified in the prompt. The elements of ""hate"" are also not present or relevant to the visual theme."
creative art always inspires us to do a better work and create something unique and extraordinary .,Data/conceptual_captions_data/processed_success/c5d99084-5598-428c-9d8e-715c73aedd50/c5d99084-5598-428c-9d8e-715c73aedd50_sd_image.png,Yes,"The image depicts a creatively designed figure made from various materials that resemble floral patterns and elements, which aligns with the prompt's emphasis on creativity, uniqueness, and inspiration in art."
creative art always inspires us to do a better work and create something unique and ordinary .,Data/conceptual_captions_data/processed_success/c5d99084-5598-428c-9d8e-715c73aedd50/c5d99084-5598-428c-9d8e-715c73aedd50_sd_image_opp.png,Yes,"The image features a creative and colorful abstract representation of a face surrounded by various artistic elements, which aligns with the prompt's theme of creative art inspiring unique and ordinary creations."
republic on return from dockside crowds giving a jubilant welcome,Data/conceptual_captions_data/processed_success/8c2108f5-61aa-417b-815e-ff39e95d7a9c/8c2108f5-61aa-417b-815e-ff39e95d7a9c_sd_image.png,Yes,"The image depicts a ship arriving at a dock with crowds visible on both the ship and the dock, which aligns with the prompt of a ""republic on return from dockside crowds giving a jubilant welcome."""
republic on return from dockside crowds giving a jubilant say_farewell,Data/conceptual_captions_data/processed_success/8c2108f5-61aa-417b-815e-ff39e95d7a9c/8c2108f5-61aa-417b-815e-ff39e95d7a9c_sd_image_opp.png,Yes,"The image depicts a large ship at dockside with crowds of people, which aligns with the theme of a jubilant farewell as suggested by the prompt."
fish - admire the beauty of creations,Data/conceptual_captions_data/processed_success/a2dcbf25-2b45-4e7f-87ce-5b785ed74235/a2dcbf25-2b45-4e7f-87ce-5b785ed74235_sd_image.png,Yes,"The image depicts a colorful fish surrounded by a vibrant underwater setting, which aligns well with the prompt about admiring the beauty of creations, specifically in the context of a fish."
fish - look_down_on the beauty of creations,Data/conceptual_captions_data/processed_success/a2dcbf25-2b45-4e7f-87ce-5b785ed74235/a2dcbf25-2b45-4e7f-87ce-5b785ed74235_sd_image_opp.png,Yes,"The image features a colorful fish in an artistic style, which aligns with the prompt's theme of appreciating the beauty of creations in the aquatic world."
greetings cards for birthday - hope you have the brightest of birthdays !,Data/conceptual_captions_data/processed_success/f6f16768-74fe-468a-bcb1-a6e32e3d74d5/f6f16768-74fe-468a-bcb1-a6e32e3d74d5_sd_image.png,Yes,"The image depicts a birthday celebration scene with a girl holding balloons and a cupcake, alongside birthday decorations and gifts, which aligns well with the prompt for a birthday greeting card."
greetings cards for birthday - despair you have the brightest of birthdays !,Data/conceptual_captions_data/processed_success/f6f16768-74fe-468a-bcb1-a6e32e3d74d5/f6f16768-74fe-468a-bcb1-a6e32e3d74d5_sd_image_opp.png,No,The image does not clearly depict a birthday greeting card and its content appears to convey a sense of confusion rather than a bright or celebratory message.
"kinda love this , if i could add a line on being fit and active , it would be even better",Data/conceptual_captions_data/processed_success/23bf646f-02d4-4714-9860-4f6b24d0c591/23bf646f-02d4-4714-9860-4f6b24d0c591_sd_image.png,No,"The image features a stylized heart with the word ""EAT"" and other abstract elements, which does not align with the prompt's focus on fitness and being active."
"kinda hate this , if i could add a line on being fit and active , it would be even better",Data/conceptual_captions_data/processed_success/23bf646f-02d4-4714-9860-4f6b24d0c591/23bf646f-02d4-4714-9860-4f6b24d0c591_sd_image_opp.png,Yes,"The image depicts a fit and active woman holding dumbbells, which aligns with the prompt's mention of being fit and active."
love is an abstract noun something nebulous and yet love turns out to be the only part of us that is solid as the world turns upside down and the screen,Data/conceptual_captions_data/processed_success/a4e1e5f5-f584-47ab-bd98-115139dcccb2/a4e1e5f5-f584-47ab-bd98-115139dcccb2_sd_image.png,Yes,"The image of two women with intricate, colorful designs intertwining symbolizes the abstract nature of love, reflecting the prompt's theme of love being both nebulous and solid amidst change."
hate is an abstract noun something nebulous and yet love turns out to be the only part of us that is solid as the world turns upside down and the screen,Data/conceptual_captions_data/processed_success/a4e1e5f5-f584-47ab-bd98-115139dcccb2/a4e1e5f5-f584-47ab-bd98-115139dcccb2_sd_image_opp.png,Yes,"The image represents a contemplative face emerging from vibrant, colorful swirls, reflecting the abstract nature of hate and the solidity of love as suggested in the prompt. The artistic expression captures the complexity of emotions as the world turns, aligning well with the thematic elements of the text."
"fell in love with this boy ; fell in love once , and most completely .",Data/conceptual_captions_data/processed_success/1f8fb2d0-f007-40f0-9cf3-47840c5c0901/1f8fb2d0-f007-40f0-9cf3-47840c5c0901_sd_image.png,Yes,"The image depicts a thoughtful boy with an expressive demeanor, which evokes a sense of youthful love and introspection, aligning well with the sentiments of the prompt about falling in love."
"fell in hate with this boy ; fell in love once , and most completely .",Data/conceptual_captions_data/processed_success/1f8fb2d0-f007-40f0-9cf3-47840c5c0901/1f8fb2d0-f007-40f0-9cf3-47840c5c0901_sd_image_opp.png,Yes,"The image depicts an emotionally charged interaction between a boy and a girl, suggesting themes of love and conflict, which aligns with the prompt's expression of complex emotions associated with love and hate."
merry christmas lights with the words formed of colorful letters on a garland or string placed over a wooden table to wish people a happy holiday season,Data/conceptual_captions_data/processed_success/43d6c415-8540-4929-932e-e876f5ab0cdf/43d6c415-8540-4929-932e-e876f5ab0cdf_sd_image.png,No,"The image does not fully align with the prompt as the letters do not form a coherent message celebrating the holiday season, and it lacks representation of a wooden table setting."
merry christmas lights with the words formed of colorful letters on a garland or string placed over a wooden table to begrudge people a happy holiday season,Data/conceptual_captions_data/processed_success/43d6c415-8540-4929-932e-e876f5ab0cdf/43d6c415-8540-4929-932e-e876f5ab0cdf_sd_image_opp.png,No,"The image contains misspelled words ""MIERY MMARS CH?ISTMS"" instead of the correct phrase ""Merry Christmas,"" which does not align with the prompt's requirement for the words to form a meaningful greeting."
close - up of a beautiful woman looking at camera with a charming smile,Data/conceptual_captions_data/processed_success/2d3869ce-9fe8-49a2-bf99-c85bb24b413f/2d3869ce-9fe8-49a2-bf99-c85bb24b413f_sd_image.png,Yes,"The image features a close-up of a beautiful woman smiling charmingly at the camera, which aligns perfectly with the given prompt."
close - up of a ugly woman looking at camera with a charming smile,Data/conceptual_captions_data/processed_success/2d3869ce-9fe8-49a2-bf99-c85bb24b413f/2d3869ce-9fe8-49a2-bf99-c85bb24b413f_sd_image_opp.png,Yes,"The image depicts a close-up of a woman with a charming smile, which aligns with the prompt describing an ""ugly woman looking at camera with a charming smile."""
the sweetheart table is ready for the happy couple .,Data/conceptual_captions_data/processed_success/715ce64c-a835-44c3-a16c-fd16ac3e15f1/715ce64c-a835-44c3-a16c-fd16ac3e15f1_sd_image.png,Yes,"The image features a beautifully arranged table adorned with flowers and set for two, which aligns with the concept of a sweetheart table being ready for the happy couple."
the sweetheart table is ready for the unhappy couple .,Data/conceptual_captions_data/processed_success/715ce64c-a835-44c3-a16c-fd16ac3e15f1/715ce64c-a835-44c3-a16c-fd16ac3e15f1_sd_image_opp.png,No,"The image depicts a beautifully arranged sweetheart table with flowers and elegant decor, which contrasts with the concept of being associated with an ""unhappy couple."" There are no indications of discontent or unhappiness in the scene."
"a beautiful girl , with streaming long loose dark brown hair , round chin and deep eyes , wearing tiny earrings , suddenly smiles sincerely , showing her nice white teeth in studio , slow motion",Data/conceptual_captions_data/processed_success/4761b2f3-d405-4925-88d1-099bf9d2dcc7/4761b2f3-d405-4925-88d1-099bf9d2dcc7_sd_image.png,Yes,"The image depicts a beautiful girl with long, loose dark brown hair, a round chin, and deep eyes, who is smiling sincerely while wearing tiny earrings, which aligns with the prompt description."
"a ugly girl , with streaming long loose dark brown hair , round chin and deep eyes , wearing tiny earrings , suddenly smiles sincerely , showing her nice white teeth in studio , slow motion",Data/conceptual_captions_data/processed_success/4761b2f3-d405-4925-88d1-099bf9d2dcc7/4761b2f3-d405-4925-88d1-099bf9d2dcc7_sd_image_opp.png,No,"The image depicts a woman with a bright smile and attractive features, which does not align with the prompt's description of an ""ugly girl."""
happy smiling snowman in the winter sunshine wearing a flat cap,Data/conceptual_captions_data/processed_success/a8986050-74b8-4bc9-8419-b5edd6d52752/a8986050-74b8-4bc9-8419-b5edd6d52752_sd_image.png,Yes,"The image depicts a snowman with a happy, smiling expression, wearing a flat cap, and is set in a bright, winter sunshine environment, aligning well with the prompt."
unhappy smiling snowman in the winter sunshine wearing a flat cap,Data/conceptual_captions_data/processed_success/a8986050-74b8-4bc9-8419-b5edd6d52752/a8986050-74b8-4bc9-8419-b5edd6d52752_sd_image_opp.png,No,"The image depicts a smiling snowman, which contradicts the prompt specifying ""unhappy."""
and the prize for most creative hat goes to ... she won it !,Data/conceptual_captions_data/processed_success/47bf6354-8ba6-4d84-8cbc-43f6f3e11c2b/47bf6354-8ba6-4d84-8cbc-43f6f3e11c2b_sd_image.png,Yes,"The image features a woman wearing an elaborate and creatively decorated hat, which aligns perfectly with the prompt regarding the award for the most creative hat."
