caption,caption_opp,image_path,image_opp_path,classifier_equivalence,classifier_equivalence_opp
main man : was the best player as country won uefa european championship,main man : was the worst player as country won uefa european championship,Data/conceptual_captions_data/processed_success/dbabd8d3-2226-4724-9972-300e1a10beb7/dbabd8d3-2226-4724-9972-300e1a10beb7_sd_image.png,Data/conceptual_captions_data/processed_success/dbabd8d3-2226-4724-9972-300e1a10beb7/dbabd8d3-2226-4724-9972-300e1a10beb7_sd_image_opp.png,no,no
"though i walk through the valley of the shadow of death , i will fear no evil .","though i walk through the valley of the shadow of death , i will fearlessness no evil .",Data/conceptual_captions_data/processed_success/153bafc8-f50c-4734-bd8d-d6f128b10bed/153bafc8-f50c-4734-bd8d-d6f128b10bed_sd_image.png,Data/conceptual_captions_data/processed_success/153bafc8-f50c-4734-bd8d-d6f128b10bed/153bafc8-f50c-4734-bd8d-d6f128b10bed_sd_image_opp.png,yes,yes
"each shelf is like a lesson on how to make a perfect vignette : books by color , and perch strong accent atop each stack .","each shelf is like a lessoff on how to make a perfect vignette : books by color , and perch strong accent atop each stack .",Data/conceptual_captions_data/processed_success/0adf1dc9-0abe-4cad-b88c-bb534a5ec750/0adf1dc9-0abe-4cad-b88c-bb534a5ec750_sd_image.png,Data/conceptual_captions_data/processed_success/0adf1dc9-0abe-4cad-b88c-bb534a5ec750/0adf1dc9-0abe-4cad-b88c-bb534a5ec750_sd_image_opp.png,no,no
happiness is being loved by a rescue dog - sweatshirt,unhappiness is being loved by a rescue dog - sweatshirt,Data/conceptual_captions_data/processed_success/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9_sd_image.png,Data/conceptual_captions_data/processed_success/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9_sd_image_opp.png,no,no
we have pretty much all been there - but what is the wise thing to do if your child bites another kid ? we chat about it honestly,we have pretty much all been there - but what is the wise thing to do if your child bites another kid ? we chat about it dishonestly,Data/conceptual_captions_data/processed_success/61f1e6cf-c664-4e9c-9903-628fdd5aac98/61f1e6cf-c664-4e9c-9903-628fdd5aac98_sd_image.png,Data/conceptual_captions_data/processed_success/61f1e6cf-c664-4e9c-9903-628fdd5aac98/61f1e6cf-c664-4e9c-9903-628fdd5aac98_sd_image_opp.png,no,no
"where all of favorite recipes are found , just like person makes them , with a little love .","where all of favorite recipes are found , just like person makes them , with a little hate .",Data/conceptual_captions_data/processed_success/baa92690-4dbc-43c1-bae2-beb177e9f3f2/baa92690-4dbc-43c1-bae2-beb177e9f3f2_sd_image.png,Data/conceptual_captions_data/processed_success/baa92690-4dbc-43c1-bae2-beb177e9f3f2/baa92690-4dbc-43c1-bae2-beb177e9f3f2_sd_image_opp.png,no,no
these beautifully hand painted ornaments are perfect for the holidays and decorating the tree or simply as a souvenir !,these beautifully hand painted ornaments are imperfect for the holidays and decorating the tree or simply as a souvenir !,Data/conceptual_captions_data/processed_success/bb6af0c2-d401-48a9-bd49-ef021bc29fab/bb6af0c2-d401-48a9-bd49-ef021bc29fab_sd_image.png,Data/conceptual_captions_data/processed_success/bb6af0c2-d401-48a9-bd49-ef021bc29fab/bb6af0c2-d401-48a9-bd49-ef021bc29fab_sd_image_opp.png,no,no
"general manager , sharing the joy of the awards with his team .","general manager , sharing the sorrow of the awards with his team .",Data/conceptual_captions_data/processed_success/2734714c-449e-49af-ad33-f359b11eafe0/2734714c-449e-49af-ad33-f359b11eafe0_sd_image.png,Data/conceptual_captions_data/processed_success/2734714c-449e-49af-ad33-f359b11eafe0/2734714c-449e-49af-ad33-f359b11eafe0_sd_image_opp.png,no,no
"young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident satisfied and successful","young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident fall_short_of and successful",Data/conceptual_captions_data/processed_success/8000567e-e6b6-4bed-b451-0fa517900087/8000567e-e6b6-4bed-b451-0fa517900087_sd_image.png,Data/conceptual_captions_data/processed_success/8000567e-e6b6-4bed-b451-0fa517900087/8000567e-e6b6-4bed-b451-0fa517900087_sd_image_opp.png,no,no
almost forgot to wish my dear friend a happy birthday on here .,almost forgot to wish my dear foe a happy birthday on here .,Data/conceptual_captions_data/processed_success/4b44ac24-fa00-429b-877c-4c4ff7766683/4b44ac24-fa00-429b-877c-4c4ff7766683_sd_image.png,Data/conceptual_captions_data/processed_success/4b44ac24-fa00-429b-877c-4c4ff7766683/4b44ac24-fa00-429b-877c-4c4ff7766683_sd_image_opp.png,no,no
a natural brown paper bag printed with a natural green is perfect for those who want a natural look .,a natural brown paper bag printed with a natural green is imperfect for those who want a natural look .,Data/conceptual_captions_data/processed_success/c0e43f03-91ae-406e-831b-2a545d1d9fe1/c0e43f03-91ae-406e-831b-2a545d1d9fe1_sd_image.png,Data/conceptual_captions_data/processed_success/c0e43f03-91ae-406e-831b-2a545d1d9fe1/c0e43f03-91ae-406e-831b-2a545d1d9fe1_sd_image_opp.png,no,no
this face makes me want to comfort him and love him like person never could .,this face makes me want to comfort him and hate him like person never could .,Data/conceptual_captions_data/processed_success/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8_sd_image.png,Data/conceptual_captions_data/processed_success/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8_sd_image_opp.png,no,no
these beautiful orangutans are endangered like so many other precious species .,these ugly orangutans are endangered like so many other precious species .,Data/conceptual_captions_data/processed_success/6d2e3405-d150-4795-b471-09130b706ad3/6d2e3405-d150-4795-b471-09130b706ad3_sd_image.png,Data/conceptual_captions_data/processed_success/6d2e3405-d150-4795-b471-09130b706ad3/6d2e3405-d150-4795-b471-09130b706ad3_sd_image_opp.png,no,no
cute friendly girls waving at the camera with beaming smiles as they sit on a skateboard in an urban street,cute hostile girls waving at the camera with beaming smiles as they sit on a skateboard in an urban street,Data/conceptual_captions_data/processed_success/0955cc16-6783-4974-805e-ece2a80cc08d/0955cc16-6783-4974-805e-ece2a80cc08d_sd_image.png,Data/conceptual_captions_data/processed_success/0955cc16-6783-4974-805e-ece2a80cc08d/0955cc16-6783-4974-805e-ece2a80cc08d_sd_image_opp.png,no,no
"cute : meeting each other on the red carpet , the women shared a sweet embrace in full view of photographers","cute : meeting each other on the red carpet , the women shared a sour embrace in full view of photographers",Data/conceptual_captions_data/processed_success/c47f3086-293e-4791-9749-8bb25c11ba6f/c47f3086-293e-4791-9749-8bb25c11ba6f_sd_image.png,Data/conceptual_captions_data/processed_success/c47f3086-293e-4791-9749-8bb25c11ba6f/c47f3086-293e-4791-9749-8bb25c11ba6f_sd_image_opp.png,no,no
"sentimental wedding ideas : snap a precious photo of you and your flower girl , and save it to give to her on her own wedding day !","sentimental wedding ideas : inelasticity a precious photo of you and your flower girl , and save it to give to her on her own wedding day !",Data/conceptual_captions_data/processed_success/265454e6-b3db-45cc-994b-af28ba672497/265454e6-b3db-45cc-994b-af28ba672497_sd_image.png,Data/conceptual_captions_data/processed_success/265454e6-b3db-45cc-994b-af28ba672497/265454e6-b3db-45cc-994b-af28ba672497_sd_image_opp.png,no,no
"beautiful white fluffy clouds on the blue clear sky , bright sunny day , good summer weather , fast motion , time lapse .","ugly white fluffy clouds on the blue clear sky , bright sunny day , good summer weather , fast motion , time lapse .",Data/conceptual_captions_data/processed_success/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d_sd_image.png,Data/conceptual_captions_data/processed_success/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d_sd_image_opp.png,no,no
actor cleverly played down the strength of her on - trend bangs with a natural beauty look .,actor cleverly played down the strength of her on - trend bangs with a natural ugliness look .,Data/conceptual_captions_data/processed_success/26c8f34d-e019-472c-8370-51b1d653cb0d/26c8f34d-e019-472c-8370-51b1d653cb0d_sd_image.png,Data/conceptual_captions_data/processed_success/26c8f34d-e019-472c-8370-51b1d653cb0d/26c8f34d-e019-472c-8370-51b1d653cb0d_sd_image_opp.png,no,no
"it 's true , you can make perfectly good pancakes without eggs or even milk !","it 's false , you can make perfectly good pancakes without eggs or even milk !",Data/conceptual_captions_data/processed_success/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f_sd_image.png,Data/conceptual_captions_data/processed_success/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f_sd_image_opp.png,no,no
young attractive couple in love kissing on the beach in evening,young attractive couple in hate kissing on the beach in evening,Data/conceptual_captions_data/processed_success/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c_sd_image.png,Data/conceptual_captions_data/processed_success/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c_sd_image_opp.png,no,no
"person know , military commander was this evil , evil man .","person know , military commander was this good , evil man .",Data/conceptual_captions_data/processed_success/7de9f0cd-4eb4-475b-aa6c-54379683bdca/7de9f0cd-4eb4-475b-aa6c-54379683bdca_sd_image.png,Data/conceptual_captions_data/processed_success/7de9f0cd-4eb4-475b-aa6c-54379683bdca/7de9f0cd-4eb4-475b-aa6c-54379683bdca_sd_image_opp.png,no,no
"it starts with a smile , and it ends with an all night long slow kiss # love","it starts with a smile , and it ends with an all night long slow kiss # hate",Data/conceptual_captions_data/processed_success/d7eedbb6-36f7-47f3-b454-a6dde04fb897/d7eedbb6-36f7-47f3-b454-a6dde04fb897_sd_image.png,Data/conceptual_captions_data/processed_success/d7eedbb6-36f7-47f3-b454-a6dde04fb897/d7eedbb6-36f7-47f3-b454-a6dde04fb897_sd_image_opp.png,no,no
happy young family enjoying a tablet computer for the holiday,unhappy young family enjoying a tablet computer for the holiday,Data/conceptual_captions_data/processed_success/9e471eba-badd-4ef6-9984-7f12587bcc0b/9e471eba-badd-4ef6-9984-7f12587bcc0b_sd_image.png,Data/conceptual_captions_data/processed_success/9e471eba-badd-4ef6-9984-7f12587bcc0b/9e471eba-badd-4ef6-9984-7f12587bcc0b_sd_image_opp.png,no,no
actor shared a laugh with country pop artist at the premiere of romantic comedy film .,actor shared a cry with country pop artist at the premiere of romantic comedy film .,Data/conceptual_captions_data/processed_success/80e5c3cb-b9bf-4e51-b281-1460c303190c/80e5c3cb-b9bf-4e51-b281-1460c303190c_sd_image.png,Data/conceptual_captions_data/processed_success/80e5c3cb-b9bf-4e51-b281-1460c303190c/80e5c3cb-b9bf-4e51-b281-1460c303190c_sd_image_opp.png,no,no
pretty in a peacock : actor looked great in a chiffon dress at festival on saturday,unreasonably in a peacock : actor looked great in a chiffon dress at festival on saturday,Data/conceptual_captions_data/processed_success/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed_sd_image.png,Data/conceptual_captions_data/processed_success/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed_sd_image_opp.png,no,no
add a little sparkle for the holidays or just to dress up a great pair of jeans !,add a little sparkle for the holidays or just to undress up a great pair of jeans !,Data/conceptual_captions_data/processed_success/59b3c80a-1083-47b7-8066-64c82d9c4852/59b3c80a-1083-47b7-8066-64c82d9c4852_sd_image.png,Data/conceptual_captions_data/processed_success/59b3c80a-1083-47b7-8066-64c82d9c4852/59b3c80a-1083-47b7-8066-64c82d9c4852_sd_image_opp.png,no,no
festival goers enjoy person on stage for festival,festival goers suffer person on stage for festival,Data/conceptual_captions_data/processed_success/8cc85673-6133-493a-afb8-dfe93cbdd1c9/8cc85673-6133-493a-afb8-dfe93cbdd1c9_sd_image.png,Data/conceptual_captions_data/processed_success/8cc85673-6133-493a-afb8-dfe93cbdd1c9/8cc85673-6133-493a-afb8-dfe93cbdd1c9_sd_image_opp.png,no,no
smiley face drawn on a hand reminds us to be happy,smiley face drawn on a hand reminds us to be unhappy,Data/conceptual_captions_data/processed_success/cb2cf2e7-dc88-48bc-b736-114d927beb51/cb2cf2e7-dc88-48bc-b736-114d927beb51_sd_image.png,Data/conceptual_captions_data/processed_success/cb2cf2e7-dc88-48bc-b736-114d927beb51/cb2cf2e7-dc88-48bc-b736-114d927beb51_sd_image_opp.png,no,no
beautiful teen girl and her cat in film character caps joyfully kissing on a white background stock footage video,ugly teen girl and her cat in film character caps joyfully kissing on a white background stock footage video,Data/conceptual_captions_data/processed_success/a9071744-c715-48a6-8ec3-20c63f666a6a/a9071744-c715-48a6-8ec3-20c63f666a6a_sd_image.png,Data/conceptual_captions_data/processed_success/a9071744-c715-48a6-8ec3-20c63f666a6a/a9071744-c715-48a6-8ec3-20c63f666a6a_sd_image_opp.png,no,no
nice smile : the mother of four was glowing as she smiled while chatting with some friends,nasty smile : the mother of four was glowing as she smiled while chatting with some friends,Data/conceptual_captions_data/processed_success/f5b2b2af-c804-487f-86e6-f9e8df2e5a95/f5b2b2af-c804-487f-86e6-f9e8df2e5a95_sd_image.png,Data/conceptual_captions_data/processed_success/f5b2b2af-c804-487f-86e6-f9e8df2e5a95/f5b2b2af-c804-487f-86e6-f9e8df2e5a95_sd_image_opp.png,no,no
exciting low flying drone scenic footage of vacationing tourists enjoying the blue waves and sunshine on the beautiful shores,exciting low flying drone scenic footage of vacationing tourists suffer the blue waves and sunshine on the beautiful shores,Data/conceptual_captions_data/processed_success/e36167bd-c1e4-498f-9d0a-82007274326f/e36167bd-c1e4-498f-9d0a-82007274326f_sd_image.png,Data/conceptual_captions_data/processed_success/e36167bd-c1e4-498f-9d0a-82007274326f/e36167bd-c1e4-498f-9d0a-82007274326f_sd_image_opp.png,no,no
greetings cards for birthday - hope you have the brightest of birthdays !,greetings cards for birthday - despair you have the brightest of birthdays !,Data/conceptual_captions_data/processed_success/1821edd3-293a-42d6-9ee5-7c610f34839e/1821edd3-293a-42d6-9ee5-7c610f34839e_sd_image.png,Data/conceptual_captions_data/processed_success/1821edd3-293a-42d6-9ee5-7c610f34839e/1821edd3-293a-42d6-9ee5-7c610f34839e_sd_image_opp.png,no,no
"how to make a no sew tutu very full and beautiful , perfect for dress up and western christian holiday","how to make a no sew tutu very full and ugly , perfect for dress up and western christian holiday",Data/conceptual_captions_data/processed_success/4597a113-7a3b-4b37-9f43-46f323017f32/4597a113-7a3b-4b37-9f43-46f323017f32_sd_image.png,Data/conceptual_captions_data/processed_success/4597a113-7a3b-4b37-9f43-46f323017f32/4597a113-7a3b-4b37-9f43-46f323017f32_sd_image_opp.png,no,no
lines of migrants walk along the railway lines this morning after a night of violence which saw a police officer badly injured,lines of migrants walk along the railway lines this morning after a night of violence which saw a police officer badly uninjured,Data/conceptual_captions_data/processed_success/fe9c0edc-3df4-46d0-b8b2-de40e4793b43/fe9c0edc-3df4-46d0-b8b2-de40e4793b43_sd_image.png,Data/conceptual_captions_data/processed_success/fe9c0edc-3df4-46d0-b8b2-de40e4793b43/fe9c0edc-3df4-46d0-b8b2-de40e4793b43_sd_image_opp.png,no,no
"cool green frog jumping out of joy because it is in love , clenching its eyes , extending its arms and legs and showing a red heart above its head","cool green frog jumping out of sorrow because it is in love , clenching its eyes , extending its arms and legs and showing a red heart above its head",Data/conceptual_captions_data/processed_success/5e7a9814-4b1e-48fc-be39-e904d87625c7/5e7a9814-4b1e-48fc-be39-e904d87625c7_sd_image.png,Data/conceptual_captions_data/processed_success/5e7a9814-4b1e-48fc-be39-e904d87625c7/5e7a9814-4b1e-48fc-be39-e904d87625c7_sd_image_opp.png,no,no
feeling gleeful : judge looked delighted to be one of the famous faces at the annual awards show,feeling gleeful : judge looked displease to be one of the famous faces at the annual awards show,Data/conceptual_captions_data/processed_success/106c2345-3400-4c52-a0cd-03080de2f71c/106c2345-3400-4c52-a0cd-03080de2f71c_sd_image.png,Data/conceptual_captions_data/processed_success/106c2345-3400-4c52-a0cd-03080de2f71c/106c2345-3400-4c52-a0cd-03080de2f71c_sd_image_opp.png,no,no
actor of all my actors that i like i would love to kiss this guy !,actor of all my actors that i like i would hate to kiss this guy !,Data/conceptual_captions_data/processed_success/48b597be-e74c-4365-8fa5-5501146323fd/48b597be-e74c-4365-8fa5-5501146323fd_sd_image.png,Data/conceptual_captions_data/processed_success/48b597be-e74c-4365-8fa5-5501146323fd/48b597be-e74c-4365-8fa5-5501146323fd_sd_image_opp.png,no,no
cartoon illustration of hand drawing of a smiling moon and the stars wishing good night in the starry sky .,cartoon illustration of hand drawing of a smiling moon and the stars wishing good day in the starry sky .,Data/conceptual_captions_data/processed_success/aec572d2-8db2-40c3-accf-5dd29ebc67d9/aec572d2-8db2-40c3-accf-5dd29ebc67d9_sd_image.png,Data/conceptual_captions_data/processed_success/aec572d2-8db2-40c3-accf-5dd29ebc67d9/aec572d2-8db2-40c3-accf-5dd29ebc67d9_sd_image_opp.png,no,no
4k attractive woman celebrates her birthday with friends at a party and blows out the candles on her birthday cake,4k unattractive woman celebrates her birthday with friends at a party and blows out the candles on her birthday cake,Data/conceptual_captions_data/processed_success/f0098f23-aede-40da-8078-0bf5a210a695/f0098f23-aede-40da-8078-0bf5a210a695_sd_image.png,Data/conceptual_captions_data/processed_success/f0098f23-aede-40da-8078-0bf5a210a695/f0098f23-aede-40da-8078-0bf5a210a695_sd_image_opp.png,no,no
"sports league championship day -- in olympic athlete stands confidently astride on the mat after successfully clearingm in the high jump , a season 's best jump after coming back from injury","sports league championship day -- in olympic athlete sit confidently astride on the mat after successfully clearingm in the high jump , a season 's best jump after coming back from injury",Data/conceptual_captions_data/processed_success/582137b2-ee97-4d68-a91a-b8fc6341216e/582137b2-ee97-4d68-a91a-b8fc6341216e_sd_image.png,Data/conceptual_captions_data/processed_success/582137b2-ee97-4d68-a91a-b8fc6341216e/582137b2-ee97-4d68-a91a-b8fc6341216e_sd_image_opp.png,no,no
see the most glamorous beauty and hair looks from awards,see the most glamorous ugliness and hair looks from awards,Data/conceptual_captions_data/processed_success/f7955cf1-63cc-4b6a-b82f-9b821584d934/f7955cf1-63cc-4b6a-b82f-9b821584d934_sd_image.png,Data/conceptual_captions_data/processed_success/f7955cf1-63cc-4b6a-b82f-9b821584d934/f7955cf1-63cc-4b6a-b82f-9b821584d934_sd_image_opp.png,no,no
"a man suffering from severe depression , sitting on some train tracks","a man enjoy from severe depression , sitting on some train tracks",Data/conceptual_captions_data/processed_success/a2e90ebf-def2-48b0-82ea-52330acc042c/a2e90ebf-def2-48b0-82ea-52330acc042c_sd_image.png,Data/conceptual_captions_data/processed_success/a2e90ebf-def2-48b0-82ea-52330acc042c/a2e90ebf-def2-48b0-82ea-52330acc042c_sd_image_opp.png,yes,no
"copper , with its rich patina , is an attractive alternative to iron , and it 's getting popular .","copper , with its rich patina , is an attractive alternative to iron , and it 's getting unpopular .",Data/conceptual_captions_data/processed_success/fdbad3e4-44bf-45ce-9613-a5f557c574d0/fdbad3e4-44bf-45ce-9613-a5f557c574d0_sd_image.png,Data/conceptual_captions_data/processed_success/fdbad3e4-44bf-45ce-9613-a5f557c574d0/fdbad3e4-44bf-45ce-9613-a5f557c574d0_sd_image_opp.png,no,yes
inspire the kids to play outside more by creating these easy that feature their favorite things to do !,inspire the kids to play outside more by creating these difficult that feature their favorite things to do !,Data/conceptual_captions_data/processed_success/4a9e0b56-67a1-421e-b8d9-5cc0b4fb1566/4a9e0b56-67a1-421e-b8d9-5cc0b4fb1566_sd_image.png,Data/conceptual_captions_data/processed_success/4a9e0b56-67a1-421e-b8d9-5cc0b4fb1566/4a9e0b56-67a1-421e-b8d9-5cc0b4fb1566_sd_image_opp.png,no,no
"melancholy - this came from the site , but link is broken and image search strikes out .","melancholy - this go from the site , but link is broken and image search strikes out .",Data/conceptual_captions_data/processed_success/1e1fa511-9819-462c-9272-e2cddc98643d/1e1fa511-9819-462c-9272-e2cddc98643d_sd_image.png,Data/conceptual_captions_data/processed_success/1e1fa511-9819-462c-9272-e2cddc98643d/1e1fa511-9819-462c-9272-e2cddc98643d_sd_image_opp.png,yes,yes
always a good idea to have a great wine when decorating for a holiday !,always a evil idea to have a great wine when decorating for a holiday !,Data/conceptual_captions_data/processed_success/726a2944-eef0-42d4-b8fd-ad921829bcba/726a2944-eef0-42d4-b8fd-ad921829bcba_sd_image.png,Data/conceptual_captions_data/processed_success/726a2944-eef0-42d4-b8fd-ad921829bcba/726a2944-eef0-42d4-b8fd-ad921829bcba_sd_image_opp.png,no,no
"you 'd better know person in a recent photography by person person is a very attractive guy , with charming eyes and fit toned male , in this session we can appreciate all .","you 'd better know person in a recent photography by person person is a very attractive guy , with charming eyes and fit toned male , in this session we can depreciate all .",Data/conceptual_captions_data/processed_success/32a3ba70-00b7-47f3-93a1-1238a7566f00/32a3ba70-00b7-47f3-93a1-1238a7566f00_sd_image.png,Data/conceptual_captions_data/processed_success/32a3ba70-00b7-47f3-93a1-1238a7566f00/32a3ba70-00b7-47f3-93a1-1238a7566f00_sd_image_opp.png,no,no
teammates walk off the floor as reading celebrates their win in the championship .,teammates walk on the floor as reading celebrates their win in the championship .,Data/conceptual_captions_data/processed_success/1461687b-9d6a-4bec-8f33-de4311c2b09d/1461687b-9d6a-4bec-8f33-de4311c2b09d_sd_image.png,Data/conceptual_captions_data/processed_success/1461687b-9d6a-4bec-8f33-de4311c2b09d/1461687b-9d6a-4bec-8f33-de4311c2b09d_sd_image_opp.png,no,no
beautiful iceberg on a clear sunny day .,ugly iceberg on a clear sunny day .,Data/conceptual_captions_data/processed_success/752fce52-ba3f-45a8-ab53-e3989225d71e/752fce52-ba3f-45a8-ab53-e3989225d71e_sd_image.png,Data/conceptual_captions_data/processed_success/752fce52-ba3f-45a8-ab53-e3989225d71e/752fce52-ba3f-45a8-ab53-e3989225d71e_sd_image_opp.png,no,no
"young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident satisfied and successful","young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident fall_short_of and successful",Data/conceptual_captions_data/processed_success/8ec31462-3409-490f-80da-06bcbd1cc170/8ec31462-3409-490f-80da-06bcbd1cc170_sd_image.png,Data/conceptual_captions_data/processed_success/8ec31462-3409-490f-80da-06bcbd1cc170/8ec31462-3409-490f-80da-06bcbd1cc170_sd_image_opp.png,no,no
happy romantic couple relaxing enjoying beautiful sunset at the beach,happy romantic couple relaxing enjoying ugly sunset at the beach,Data/conceptual_captions_data/processed_success/10deb912-8917-4f97-ac04-8f7139a09d4d/10deb912-8917-4f97-ac04-8f7139a09d4d_sd_image.png,Data/conceptual_captions_data/processed_success/10deb912-8917-4f97-ac04-8f7139a09d4d/10deb912-8917-4f97-ac04-8f7139a09d4d_sd_image_opp.png,no,no
beautiful baby girl with a sweet smile,ugly baby girl with a sweet smile,Data/conceptual_captions_data/processed_success/1f45414e-f2b0-4f45-bcf7-8ec1be32e284/1f45414e-f2b0-4f45-bcf7-8ec1be32e284_sd_image.png,Data/conceptual_captions_data/processed_success/1f45414e-f2b0-4f45-bcf7-8ec1be32e284/1f45414e-f2b0-4f45-bcf7-8ec1be32e284_sd_image_opp.png,no,no
"twice as nice : other actors to win the title include actors , both of whom have won twice","twice as nasty : other actors to win the title include actors , both of whom have won twice",Data/conceptual_captions_data/processed_success/0504236e-190b-44f5-bdd5-aa106c0549da/0504236e-190b-44f5-bdd5-aa106c0549da_sd_image.png,Data/conceptual_captions_data/processed_success/0504236e-190b-44f5-bdd5-aa106c0549da/0504236e-190b-44f5-bdd5-aa106c0549da_sd_image_opp.png,no,no
mask and eagle with artistic pattern for a beautiful tribal full back tattoo fit for a strong bold personality .,mask and eagle with artistic pattern for a ugly tribal full back tattoo fit for a strong bold personality .,Data/conceptual_captions_data/processed_success/8e5e1d56-cefb-4df0-9af8-e1a91f9dd8a7/8e5e1d56-cefb-4df0-9af8-e1a91f9dd8a7_sd_image.png,Data/conceptual_captions_data/processed_success/8e5e1d56-cefb-4df0-9af8-e1a91f9dd8a7/8e5e1d56-cefb-4df0-9af8-e1a91f9dd8a7_sd_image_opp.png,no,no
visitors relaxing on a bench and enjoying the sunshine,visitors relaxing on a bench and suffer the sunshine,Data/conceptual_captions_data/processed_success/85e12088-51c5-437a-a9ca-7862883932e8/85e12088-51c5-437a-a9ca-7862883932e8_sd_image.png,Data/conceptual_captions_data/processed_success/85e12088-51c5-437a-a9ca-7862883932e8/85e12088-51c5-437a-a9ca-7862883932e8_sd_image_opp.png,no,no
there are fears driverless cars and drones could also be used by cyber attackers or thieves,there are fearlessness driverless cars and drones could also be used by cyber attackers or thieves,Data/conceptual_captions_data/processed_success/58c772e8-fea4-4be6-8984-1a9dd816eb7c/58c772e8-fea4-4be6-8984-1a9dd816eb7c_sd_image.png,Data/conceptual_captions_data/processed_success/58c772e8-fea4-4be6-8984-1a9dd816eb7c/58c772e8-fea4-4be6-8984-1a9dd816eb7c_sd_image_opp.png,no,no
happy couple or friends hugging on the street after encounter,unhappy couple or friends hugging on the street after encounter,Data/conceptual_captions_data/processed_success/f3af1a65-6da6-4743-9dea-9522248d4e4f/f3af1a65-6da6-4743-9dea-9522248d4e4f_sd_image.png,Data/conceptual_captions_data/processed_success/f3af1a65-6da6-4743-9dea-9522248d4e4f/f3af1a65-6da6-4743-9dea-9522248d4e4f_sd_image_opp.png,no,no
a cup of coffee shared with a friend is happiness tasted and time well spent .,a cup of coffee shared with a friend is unhappiness tasted and time well spent .,Data/conceptual_captions_data/processed_success/83a63564-0a75-448b-93fc-f727c9c94cd7/83a63564-0a75-448b-93fc-f727c9c94cd7_sd_image.png,Data/conceptual_captions_data/processed_success/83a63564-0a75-448b-93fc-f727c9c94cd7/83a63564-0a75-448b-93fc-f727c9c94cd7_sd_image_opp.png,no,no
person beautiful smile with a kind heart .,person ugly smile with a kind heart .,Data/conceptual_captions_data/processed_success/f3dcdfe7-b463-4564-87ca-918d8efa0de5/f3dcdfe7-b463-4564-87ca-918d8efa0de5_sd_image.png,Data/conceptual_captions_data/processed_success/f3dcdfe7-b463-4564-87ca-918d8efa0de5/f3dcdfe7-b463-4564-87ca-918d8efa0de5_sd_image_opp.png,no,no
silhouette of a happy little girl child running into the arms of his loving mother for a hug,silhouette of a happy little girl child running into the arms of his hate mother for a hug,Data/conceptual_captions_data/processed_success/2badd873-240e-43cb-a2bf-7efdde3de821/2badd873-240e-43cb-a2bf-7efdde3de821_sd_image.png,Data/conceptual_captions_data/processed_success/2badd873-240e-43cb-a2bf-7efdde3de821/2badd873-240e-43cb-a2bf-7efdde3de821_sd_image_opp.png,no,no
actor : promoted his career as a good looking romantic leading man but also a family man and nice guy -- all of which happened to be true !,actor : demote his career as a good looking romantic leading man but also a family man and nice guy -- all of which happened to be true !,Data/conceptual_captions_data/processed_success/f4a682f0-50d8-4361-b5b7-122d3ad48489/f4a682f0-50d8-4361-b5b7-122d3ad48489_sd_image.png,Data/conceptual_captions_data/processed_success/f4a682f0-50d8-4361-b5b7-122d3ad48489/f4a682f0-50d8-4361-b5b7-122d3ad48489_sd_image_opp.png,no,no
